b0,b1,b2,b3,z.sd,phi.ROS,z
3.14067,-0.759758,0.757234,0.224364,0.931262,11.3775,-0.926355491
3.1161,-0.739896,0.652588,0.259017,1.19588,12.5967,0.262187809
2.94838,-0.658599,0.672904,0.225273,1.00374,9.01527,-1.013646295
3.0644,-0.636884,0.525876,0.140442,1.13381,9.13176,1.743386941
3.12295,-0.524391,0.591211,0.164579,0.959606,11.3554,1.221250138
3.11097,-0.606492,0.646742,0.141065,0.875064,11.3433,-0.232354205
3.12476,-0.653436,0.648074,0.158215,1.00022,12.1714,0.955129722
3.05664,-0.524891,0.803419,0.0106905,0.915413,9.78045,0.022266389
3.04165,-0.615436,0.792847,0.120305,0.982589,8.74239,-0.789336674
3.03231,-0.670113,0.591491,0.0133262,1.07533,11.3409,-0.727569284
2.97743,-0.686046,0.545798,0.108957,0.933479,7.94101,0.10193183
2.98146,-0.782523,0.587653,0.143563,0.924142,8.33798,-0.588526609
2.80818,-0.747167,0.627256,0.1086,0.761659,9.1869,0.127164657
2.84905,-0.72547,0.68953,0.210744,0.952047,10.9738,-0.660470181
2.83104,-0.697782,0.724887,0.183213,0.809984,8.87694,-1.514716008
2.90093,-0.849301,0.649804,0.142737,0.924998,13.6382,0.737907392
2.87107,-0.820865,0.737297,0.14501,1.20622,11.1133,0.249387195
2.89374,-0.704678,0.652908,0.150502,0.932478,9.55237,0.88963143
2.87411,-0.701392,0.738561,0.201299,0.993971,9.08053,-0.283499713
2.87856,-0.713002,0.762569,0.283447,0.953611,8.67514,-0.328219615
2.97107,-0.722556,0.87606,0.195155,0.901505,13.0973,-0.71085899
3.00121,-0.794034,0.785314,0.319034,1.006,15.8394,-1.934787058
3.09777,-0.747481,0.852313,0.279642,0.900211,13.9684,-0.196458284
2.96782,-0.624848,0.690212,0.12194,1.0416,8.01235,0.593080525
2.8437,-0.571519,0.689794,0.113873,0.810197,7.52078,-0.167410426
2.86231,-0.552964,0.780574,0.240503,0.829771,7.15514,-0.3773681
2.89143,-0.540861,0.74659,0.141619,0.87593,9.65507,0.70483046
2.96114,-0.554607,0.770127,0.0688864,1.03935,10.749,-1.133570988
2.91231,-0.558093,0.720928,0.213085,1.00223,10.2667,0.170793255
2.88063,-0.68397,0.608033,0.163498,0.928484,11.9528,-0.948608658
2.89689,-0.618333,0.622003,0.287085,1.06223,9.54335,0.738722433
2.92017,-0.696841,0.638803,0.128967,0.8554,8.71057,0.320153694
2.84286,-0.662721,0.700221,0.16356,0.878568,5.01234,0.577164066
2.8296,-0.706493,0.69915,0.108236,0.868761,7.22871,-0.507972444
2.7661,-0.658914,0.693221,0.135704,0.824509,5.73534,-2.014876341
2.95383,-0.776372,0.729006,0.226254,0.851413,8.51956,-0.887198104
2.84776,-0.762236,0.715373,0.378345,1.0336,8.77354,-0.976937907
2.95415,-0.732412,0.722955,0.306704,0.969142,9.46715,0.335111734
2.9962,-0.713607,0.613553,0.231331,0.890768,10.4653,1.481757724
2.8807,-0.723174,0.557352,0.0832584,1.11161,9.34164,-0.285229912
2.84462,-0.639412,0.533676,0.060425,0.990839,10.5727,-0.010024127
2.8641,-0.727432,0.60171,0.195081,0.854054,11.66,-0.695589194
2.91346,-0.85121,0.635594,0.126462,0.905417,14.4127,0.818678978
2.99187,-0.849552,0.594581,0.155349,0.996586,11.5356,1.219057397
3.03167,-0.769777,0.665542,-0.0288699,0.919398,9.03993,-1.079166866
2.86832,-0.836059,0.582464,0.0751537,1.03008,7.46174,0.621919928
2.81118,-0.797057,0.553887,0.142907,1.03744,8.76697,-0.733097855
2.76037,-0.905475,0.57545,0.158114,0.975575,7.72198,-1.290865831
2.7016,-0.756571,0.630145,0.0289519,0.962736,7.89747,-0.65406837
2.78311,-0.763488,0.686452,0.240578,0.906811,6.81015,-1.096487162
2.77757,-0.791764,0.573366,0.30959,0.881714,9.17241,-0.340082489
2.84547,-0.989012,0.766384,0.277897,0.741278,9.64578,0.343962293
2.84667,-0.738464,0.67093,0.427012,0.937601,12.7541,0.468955941
2.89759,-0.717722,0.59978,0.118964,0.872867,8.55432,-0.141255302
2.87543,-0.568797,0.553269,0.166261,0.960965,4.38305,0.495402652
2.77204,-0.586762,0.654794,-0.0589826,0.977916,6.45342,-0.593743454
2.83004,-0.656905,0.533914,-0.11225,0.918894,11.1243,1.353534154
2.8377,-0.708835,0.546594,-0.0189603,0.928519,6.91121,0.80395075
2.81105,-0.679135,0.602239,0.14841,0.888508,8.75766,-0.104067814
2.90261,-0.712674,0.36196,0.250444,0.92923,5.27038,0.930728973
2.84063,-0.634314,0.368866,0.166269,0.902833,5.62255,1.210740222
2.78861,-0.708966,0.459695,0.156942,0.863421,4.68062,-0.330654018
2.79343,-0.674389,0.631703,0.126957,0.978877,9.71589,0.21177996
2.84708,-0.68061,0.731015,0.116221,0.933994,9.74194,-1.018229472
2.94166,-0.658771,0.720828,0.151865,0.810486,10.7887,-0.428723837
2.87837,-0.667112,0.658783,0.293404,0.896492,9.96689,0.623569295
2.96541,-0.715724,0.608193,0.437056,0.998043,12.9753,-0.231139887
2.8704,-0.788409,0.584035,0.259715,0.78022,8.07722,0.724750747
2.88843,-0.671366,0.650015,0.266481,1.07289,9.64272,-0.495068021
2.83605,-0.705481,0.713477,0.247802,0.925377,10.6116,0.10407602
2.90014,-0.677406,0.827862,0.375427,0.885778,7.95785,0.609305209
2.9692,-0.658095,0.884981,0.393721,0.921179,9.19515,-0.721028397
2.99535,-0.68895,0.823546,0.286193,0.910563,8.85255,0.934994709
2.99131,-0.738426,0.779283,0.244972,1.03603,8.86402,2.420628095
3.03623,-0.697858,0.688401,0.438291,0.913112,8.22644,-0.052423169
2.8648,-0.642011,0.63248,0.445188,0.99934,7.4769,0.473735896
2.98883,-0.704608,0.690211,0.267286,0.856676,9.33596,1.083315445
2.91916,-0.597652,0.646532,0.237569,0.828549,7.9422,0.084788183
2.88345,-0.627478,0.66534,0.0738762,0.896427,8.70591,-1.70194915
2.75122,-0.65104,0.693386,0.0450766,0.895719,10.9154,-1.035468996
2.84888,-0.676524,0.883158,0.0496142,0.885181,8.34134,-0.14886213
2.77084,-0.74083,0.802533,0.0914855,0.928579,12.3124,0.779717691
2.87728,-0.761792,0.800763,0.0710347,1.03318,12.48,0.017332521
2.87817,-0.796693,0.821939,-0.0782868,0.827854,13.1566,0.122624931
2.82407,-0.741727,0.843893,-0.00542333,0.94815,10.8954,-0.947943422
2.66876,-0.571628,0.834671,0.117086,0.895276,8.32754,0.071621699
2.76376,-0.695107,0.836389,0.0685051,0.936727,10.0219,1.240735268
2.74437,-0.765632,0.62321,0.150705,0.857246,7.79601,-0.007836118
2.8291,-0.63504,0.730093,0.246033,0.759974,8.12447,-0.429561732
2.96751,-0.544154,0.760202,0.167609,0.890606,8.16622,0.309541937
2.87537,-0.530247,0.896031,0.0645114,0.933412,8.8075,0.613155771
2.71145,-0.426625,0.805324,0.205887,0.949504,8.4928,0.304603448
2.7587,-0.523303,0.714297,0.223637,0.904679,6.8095,-0.843666614
2.71112,-0.658866,0.632249,0.288347,0.937845,11.4541,1.483328933
2.60257,-0.61222,0.706677,0.278198,0.95073,8.86623,-0.218580776
2.7906,-0.73723,0.684519,0.22253,0.766069,5.13424,-0.463348986
2.88358,-0.734063,0.546765,0.229161,0.755752,5.21748,-0.291111179
2.77081,-0.665439,0.538814,0.0442304,0.711672,4.40917,-0.700504507
2.75787,-0.584272,0.651031,0.136574,0.871127,6.91915,0.449730253
2.88319,-0.607982,0.689273,0.105121,0.902593,9.17349,1.573210295
2.76734,-0.471531,0.81261,0.264102,0.811275,5.93954,-1.355380239
2.9136,-0.5225,0.766776,0.298434,0.895197,6.73967,-0.817855367
2.93944,-0.522615,0.677494,0.424752,0.873994,8.09082,-0.40792184
2.89296,-0.584329,0.531837,0.365291,0.904439,6.91363,1.380522141
2.84143,-0.651109,0.542607,0.229856,0.926994,9.60236,-0.85127683
2.78613,-0.600094,0.695208,0.0939702,0.816961,7.51857,0.752695811
2.9294,-0.583248,0.727968,-0.0119413,0.998259,8.14399,-0.294918032
2.91503,-0.633701,0.669653,0.166106,0.79276,6.1626,0.780359525
2.97393,-0.732056,0.669616,0.219001,0.953187,8.93428,-0.597668703
2.92018,-0.801932,0.616614,0.181014,0.815204,10.7893,-1.327565112
3.00025,-0.702704,0.709228,0.233709,0.859092,6.49361,0.755217731
3.01807,-0.736722,0.847227,0.229986,0.937468,11.8303,0.50512268
2.93317,-0.649993,0.824416,0.0838162,0.961675,9.55556,-0.884956122
2.8381,-0.604946,0.992283,0.0859388,0.900577,10.072,0.324624195
2.96377,-0.651687,0.742485,0.0260376,0.922343,9.64209,0.988756004
2.99611,-0.692916,0.776854,0.299938,0.858391,6.39059,-2.021328408
2.97235,-0.687874,0.739295,0.208335,0.790304,6.70838,0.823338724
2.69862,-0.697357,0.76605,0.100223,0.657351,4.2087,-0.759555214
2.8646,-0.697853,0.760519,0.281636,0.859871,5.53482,0.24268952
2.8048,-0.760451,0.919032,0.101178,0.912692,7.17746,2.114921026
2.68656,-0.657412,0.817928,0.271758,0.934568,9.76743,-0.654957742
2.81931,-0.672494,0.627277,0.254124,0.932997,9.21958,-0.71272974
2.80174,-0.585124,0.710692,0.224997,0.98392,9.37532,-0.596057404
2.82829,-0.656551,0.76022,0.157653,0.904956,9.69382,-1.536296221
2.7713,-0.615848,0.739583,0.16021,0.878494,10.5713,-0.480713131
2.84482,-0.659563,0.682816,0.221988,0.90823,10.3252,-0.664663018
2.9422,-0.668782,0.69989,0.239285,0.875512,8.49681,0.086764504
2.91349,-0.649585,0.764237,0.356794,0.967225,13.0506,0.029619124
2.93291,-0.660624,0.731948,0.335314,0.831985,12.4602,0.315749829
2.90068,-0.594231,0.815376,0.20195,0.954836,11.2519,-2.6600175
2.87512,-0.614371,0.909979,0.19587,0.815821,8.09869,-0.048789348
2.67445,-0.673635,0.724594,0.218413,0.733233,6.13479,1.205337471
2.79229,-0.784034,0.67752,0.4239,0.828445,5.67407,-0.863093387
2.86365,-0.760789,0.512801,0.322421,0.947386,5.85927,1.719221505
2.94944,-0.795932,0.489778,0.379799,0.923906,8.30044,-0.278728368
2.96542,-0.8188,0.60713,0.252972,0.90697,7.55623,1.508233674
2.94345,-0.682582,0.693923,0.310309,1.03267,7.61165,-0.249028552
2.79081,-0.623524,0.874328,0.0526095,1.06779,9.77112,0.528120373
2.8872,-0.623075,0.695731,0.168274,1.02241,8.34622,-1.428527991
2.86098,-0.62095,0.739036,0.0616616,0.982948,8.69935,-1.496929756
2.92351,-0.615999,0.840146,0.242209,0.907035,12.4864,-0.390978709
2.92849,-0.628554,0.809425,0.250208,0.995231,9.35633,0.795505316
2.88423,-0.702164,0.785322,0.420611,0.837585,12.5497,0.615772381
3.00081,-0.725201,0.726216,0.354304,0.853689,10.3444,-0.083877978
2.90526,-0.728867,0.56127,0.339357,1.04337,10.1781,0.822544626
2.82015,-0.677666,0.441934,0.446872,0.993045,8.40141,1.069725617
2.83466,-0.679424,0.569582,0.510748,0.877688,8.13793,-0.517262584
2.78728,-0.678658,0.617958,0.472967,0.966848,12.8304,0.240056087
2.90421,-0.682266,0.737029,0.474017,1.01655,11.293,-0.968332371
3.00221,-0.771587,0.742067,0.438174,0.936966,9.43477,-1.416813542
2.93731,-0.717492,0.900955,0.303542,0.872266,10.4213,-0.418230907
2.84043,-0.691398,0.752174,0.163766,0.953998,8.70863,1.687200376
2.85538,-0.633766,0.770159,0.262057,0.883054,11.4389,-0.631272493
2.82327,-0.625542,0.656596,0.219765,1.11295,12.7988,-0.341047763
2.84465,-0.667224,0.628019,0.184699,0.973847,9.91736,1.32226975
3.00923,-0.746643,0.538813,0.237045,0.988902,11.9396,0.018021871
2.97523,-0.704114,0.456721,0.0889034,1.04537,7.00019,0.140605965
2.85918,-0.669163,0.558927,0.246734,0.85381,7.0978,1.62409533
2.8502,-0.779436,0.637364,0.211109,0.913196,7.92549,0.154429716
2.86165,-0.776249,0.77837,0.0861912,0.712415,8.49857,-1.32565005
2.86395,-0.78143,0.687662,0.199488,0.829407,7.45731,-0.088326169
2.79398,-0.672408,0.691674,0.304097,0.8815,7.07565,1.228702014
2.81847,-0.778466,0.75569,-0.0213933,0.820813,10.9028,-0.020359971
2.90716,-0.625736,0.778804,0.228893,0.908596,9.08578,-0.325950025
2.90626,-0.657139,0.653033,0.258758,0.86547,7.71941,-0.535138867
2.81842,-0.584321,0.556485,0.234681,0.871186,4.87997,0.226981007
2.78391,-0.595565,0.427646,0.360859,0.931003,5.99335,0.198441533
2.70103,-0.697268,0.282595,0.346943,0.984254,5.05028,-0.828741693
2.69879,-0.608824,0.492107,0.357223,0.948259,8.15619,1.634376575
2.89254,-0.659926,0.74028,0.340035,0.860252,7.22698,-0.066359314
2.97119,-0.826008,0.65333,0.307976,0.862386,9.96713,-0.155411814
2.77644,-0.903173,0.662482,0.443074,0.915703,7.50324,3.177037537
2.86974,-0.860638,0.734328,0.295733,0.797648,9.16711,0.94461157
2.91969,-0.785447,0.819003,0.22204,0.890217,9.96097,0.718423958
2.81907,-0.794025,0.768335,0.217766,0.883206,11.2863,-0.152660034
2.82633,-0.786543,0.591683,0.2574,0.921249,15.3633,-0.797272431
2.81015,-0.751556,0.698855,0.22088,1.16367,12.5661,1.692271683
2.81188,-0.831103,0.689457,0.213697,0.963739,8.76843,-0.610759976
2.89773,-0.726994,0.666474,0.273075,0.987428,7.7084,-0.197355912
2.7562,-0.842402,0.671946,0.184098,0.994895,10.1585,-0.801336558
2.97864,-0.699956,0.525861,0.235863,0.968284,10.407,1.206426587
3.09025,-0.796748,0.53655,0.233275,0.974446,13.435,-0.4275603
3.00848,-0.73894,0.612709,0.327994,0.945547,11.3564,1.116824055
2.88565,-0.610203,0.522997,0.228225,1.02044,8.94419,-0.507810683
2.88956,-0.690082,0.565391,0.364321,0.93282,11.328,0.56675213
2.97723,-0.847459,0.531011,0.457554,0.968335,14.749,1.039466093
3.02705,-0.759552,0.592135,0.48496,0.911396,12.821,0.153462332
3.08031,-0.79591,0.562314,0.350466,0.991506,9.69815,-1.182137704
3.0637,-0.765892,0.574004,0.380285,1.01907,10.0279,-0.180025557
3.06793,-0.82942,0.589992,0.229063,0.959398,9.36736,1.010038018
3.01187,-0.913923,0.723044,0.105751,0.925742,10.0464,-1.141875223
2.94932,-0.820862,0.61453,0.120122,0.901438,11.7724,0.037702891
2.87509,-0.809212,0.619524,0.168189,0.765919,9.56082,-0.746301316
2.89063,-0.806299,0.623885,-0.0103322,0.906762,8.90042,-0.022903991
2.88447,-0.644546,0.684244,-0.108195,0.913634,10.5277,-0.252229498
2.9106,-0.633709,0.461833,0.0155852,1.04177,8.16625,-0.24972438
2.96094,-0.588595,0.653043,0.08302,1.10368,8.45323,-0.620003354
2.82416,-0.566777,0.700926,0.1377,0.92004,8.57729,-0.183996776
2.78025,-0.757059,0.4715,0.198106,0.826846,9.70943,0.104973004
2.80022,-0.85441,0.627945,0.177071,0.925204,9.19108,-0.35652153
2.78382,-0.876497,0.487692,0.199485,0.821677,8.30654,-0.222971717
2.8737,-0.929971,0.558949,0.277868,0.986281,9.57272,-0.379547919
2.89761,-0.926849,0.608127,0.0805175,1.01522,9.85658,-0.240493153
2.88208,-0.819646,0.633519,0.0506866,0.888528,9.3184,-0.590445059
2.87246,-0.849945,0.641799,0.0399187,0.936325,8.17343,-0.961135105
2.92926,-0.854243,0.716661,0.0184103,0.839752,9.53805,0.196186531
2.93784,-0.905717,0.604367,0.011837,0.897175,9.1333,0.310332714
2.93177,-0.771018,0.589279,-0.173234,0.902992,9.40116,0.464781382
2.8717,-0.644006,0.645116,-0.0989181,0.954744,10.7691,0.197365234
2.88514,-0.709359,0.672355,-0.0623143,0.955867,13.2266,-0.152426934
2.82851,-0.67656,0.817781,-0.119848,1.0355,9.52486,0.948858922
2.96653,-0.665444,0.828629,0.0884645,0.967853,11.505,-0.484950373
2.99027,-0.664557,0.6686,0.260874,0.895419,8.83088,0.71149013
3.01235,-0.650818,0.818288,0.17008,0.95609,6.72703,0.14699541
2.91776,-0.812708,0.809779,0.113593,0.943632,11.523,1.300850198
2.94434,-0.748358,0.714228,0.151126,1.00608,9.51553,-0.963906415
2.80094,-0.778642,0.706188,0.143784,0.974165,9.36608,-0.601198244
2.80371,-0.798722,0.774194,0.104135,0.811168,8.04231,-0.192678326
2.84437,-0.673229,0.683069,0.287102,0.843153,8.19678,-0.466764345
2.89723,-0.654501,0.731347,0.265772,0.985243,9.72883,2.830191869
2.95658,-0.539531,0.682117,0.174406,0.95094,8.98014,-1.248996626
2.86618,-0.518224,0.636522,0.152751,0.973872,5.36038,0.216937193
2.78531,-0.611087,0.562452,0.220614,1.06838,7.29674,0.893607615
2.77181,-0.551872,0.698008,0.14127,1.00108,7.39213,-2.384991418
2.90601,-0.604776,0.824123,0.174426,0.894788,9.39146,1.059710888
2.77583,-0.605235,0.665842,0.0851354,0.8994,6.20062,0.664945606
2.74542,-0.57066,0.679839,0.024396,0.998471,7.75189,-0.9684355
2.8558,-0.588443,0.766123,0.223636,0.905174,9.00863,1.38045414
2.91929,-0.69615,0.701944,0.153495,0.81974,5.57472,-1.367690446
2.86026,-0.683833,0.491329,0.0947577,0.986627,7.69596,-0.448265725
3.01766,-0.732638,0.530625,0.11001,0.934787,7.06704,1.649383295
2.93064,-0.701791,0.597362,0.252214,1.04099,7.64601,-0.817317608
2.97294,-0.727983,0.671692,0.271665,1.01928,8.83889,0.624988927
2.95495,-0.649175,0.597006,0.0980693,0.904717,10.1814,-1.745787684
2.99473,-0.55108,0.66316,0.103274,0.949611,8.17457,0.416407623
3.14096,-0.543448,0.70564,-0.00271239,0.996396,10.0584,-0.9421555
3.06584,-0.450512,0.718962,-0.0234815,1.06754,10.8229,2.83155156
3.00957,-0.448292,0.681896,0.0845791,1.14727,11.3655,-0.692018352
3.03769,-0.567776,0.716017,0.0233974,1.00315,9.21961,1.058900888
3.00808,-0.504768,0.666591,0.175342,1.16121,9.93432,-1.672859018
2.78287,-0.527964,0.726914,0.136452,0.946948,9.55375,0.763767521
2.78261,-0.648291,0.729061,0.196613,0.996718,15.0925,-1.141391509
2.86023,-0.661617,0.679671,0.0926192,0.885237,12.5595,0.649952026
2.93131,-0.530265,0.673239,0.0369353,0.920419,10.192,0.706316617
2.8437,-0.661661,0.699401,0.148661,0.872608,7.98214,-1.244908264
2.84429,-0.677533,0.820058,0.0980998,0.792909,6.83655,0.774458531
2.76019,-0.700228,0.741205,0.279201,0.770886,8.45789,-0.706692408
2.75458,-0.726769,0.694074,0.104203,0.884666,10.2709,-0.241621234
2.82,-0.752507,0.737921,0.322488,0.877954,10.6427,0.719810482
2.87527,-0.680391,0.691107,0.371965,0.90731,12.7042,-0.786410709
2.9376,-0.761428,0.809375,0.254405,1.06391,14.4241,1.290379561
2.92608,-0.675919,0.75264,0.256229,1.05515,11.4951,1.503989369
2.85786,-0.609934,0.760886,0.29347,0.968887,12.1327,1.685526798
2.87125,-0.583099,0.709532,0.221382,0.924526,9.19819,0.928455619
2.87159,-0.635593,0.746172,0.0789151,0.880831,9.99221,0.929531419
2.83176,-0.665839,0.72895,0.198213,0.981121,11.8604,0.176998632
2.91036,-0.697271,0.661889,0.264949,0.799667,10.6897,0.688147876
2.79599,-0.664461,0.670271,0.29741,1.00437,7.22971,0.203051389
2.92433,-0.711653,0.508641,0.356304,0.867722,6.96346,0.899946876
2.90561,-0.549424,0.615744,0.225707,0.993042,9.28198,0.912841527
2.87361,-0.612693,0.625528,0.175403,1.01544,6.94137,-1.901400321
2.8998,-0.630661,0.728066,0.0392466,0.91695,6.74154,-0.302888989
2.89871,-0.71986,0.698304,-0.0166868,0.891044,9.21716,-0.359476187
2.99638,-0.871407,0.72163,0.0573758,0.857298,11.2223,0.191693389
2.95282,-0.890138,0.54546,0.167151,0.847818,11.4391,0.444901183
2.99613,-0.854232,0.632533,0.130625,0.915076,14.1241,-1.4045635
2.95543,-0.737306,0.700255,0.07966,1.03144,9.972,-0.17950309
3.02637,-0.602453,0.652372,-0.000315438,1.04275,8.87259,1.200889815
2.86605,-0.531977,0.682526,0.180794,0.848749,7.36716,0.230165713
2.97056,-0.638002,0.60459,0.195176,0.901408,8.20896,-0.296242268
2.82521,-0.696057,0.533925,0.174371,0.929332,8.81825,1.172069985
2.90266,-0.651079,0.708355,0.161529,0.882059,9.17117,0.025246711
2.94098,-0.569963,0.774779,0.2533,0.992378,11.0687,-0.331347273
2.79112,-0.53649,0.61564,0.329374,0.970506,9.98917,0.293858027
2.90926,-0.726776,0.594024,0.38815,0.865802,7.12491,-0.319769302
2.92918,-0.801269,0.604792,0.301131,0.75112,5.83389,-1.228049749
2.90092,-0.83633,0.554971,0.178108,0.936861,8.71613,0.621790281
2.83719,-0.699742,0.50173,0.140969,0.966354,6.68343,0.36839478
2.85566,-0.738955,0.60103,0.139421,0.883673,10.8984,0.229993151
2.753,-0.648356,0.404039,0.1139,0.895805,7.90774,-2.325330276
2.95785,-0.678318,0.636525,0.104682,0.901483,6.65919,0.764567259
2.82728,-0.581632,0.615876,0.171081,1.01104,6.15708,-1.050397364
2.82243,-0.574255,0.634836,0.231632,0.896614,7.91616,0.354518247
2.85945,-0.669674,0.686545,0.264537,1.02161,9.46277,1.099841733
2.85874,-0.788677,0.66142,0.258902,0.790896,11.1568,1.659137151
2.83266,-0.820667,0.600228,0.275771,0.823898,11.0669,-0.484396106
2.76082,-0.862421,0.634693,0.249426,0.956135,13.3548,0.889232971
2.73989,-0.801182,0.693227,0.145487,0.995048,11.063,1.040943987
2.75074,-0.742245,0.700035,0.0612128,0.824234,8.09221,0.173279794
2.80972,-0.622532,0.757562,0.071297,0.799634,7.02696,0.395483953
2.80511,-0.668882,0.61877,0.0709049,0.804759,6.55941,-0.238661829
2.86436,-0.656766,0.602711,0.0832126,0.837998,7.31017,-0.024502965
2.94574,-0.678493,0.54288,0.437132,0.818033,8.26477,-0.385572275
2.87229,-0.661168,0.472376,0.409701,0.778088,8.14578,-0.143723477
2.87553,-0.730554,0.648299,0.201359,0.786918,8.93724,1.040788018
2.85711,-0.66954,0.572884,0.191674,0.880172,8.26773,0.258400495
2.72676,-0.61956,0.681121,-0.0152312,0.952772,7.39796,-0.049647428
2.76528,-0.559632,0.623795,0.244467,0.905508,9.04405,1.999074674
2.68889,-0.649114,0.548364,0.154131,1.05933,7.39542,-0.746623723
2.68297,-0.500555,0.721637,0.132835,0.982194,5.249,0.144963503
2.75903,-0.545168,0.84881,0.0871676,0.922575,8.98099,-0.966182888
2.8253,-0.692814,0.800855,0.109848,0.923705,10.0948,-0.041233171
2.88935,-0.635374,0.707571,0.129098,0.852763,9.35261,0.52273714
2.85657,-0.735993,0.707377,0.012453,0.854956,12.0085,1.170972164
2.91391,-0.681569,0.633491,0.146167,0.989791,10.6057,-0.722831503
2.91543,-0.669972,0.781578,0.122692,0.949161,13.3886,-1.124236594
2.86477,-0.709028,0.799835,0.00935242,0.850627,8.26428,-0.899539132
2.69114,-0.720581,0.704437,0.0272718,0.844509,5.49296,0.170826828
2.93709,-0.649202,0.713791,0.25395,0.847704,4.4362,-0.669056253
2.85652,-0.611888,0.801897,0.0244858,0.900854,7.2968,0.169176605
2.95497,-0.585254,0.879259,0.19857,0.956173,11.1653,-0.641178189
2.93564,-0.66286,0.838024,0.156802,1.04188,8.15898,-0.767473878
2.86507,-0.711117,0.762276,0.230845,0.892706,8.95655,-0.739988214
2.93429,-0.66717,0.726842,0.175655,0.873504,8.76812,-1.799845885
